CIV_POSTAL,CIV_ID,STR_CODE,GSA_NAME
B3L 3G6,169474,861,HALIFAX
B3N 1M5,77782,36,HALIFAX
,169374,15689,HALIFAX
B3L 3J1,69313,243,HALIFAX
B3K 4T8,67159,454,HALIFAX
,169125,15293,HALIFAX
,169126,15293,HALIFAX
,169127,15293,HALIFAX
B3S 1C5,169408,1008,HALIFAX
B3K 1X9,169432,16578,HALIFAX
B3K 1X9,169433,16578,HALIFAX
B3K 1X9,169434,16578,HALIFAX
B3K 1X9,169435,16578,HALIFAX
B3K 1X9,169436,16578,HALIFAX
B3A 4Y1,48774,6022,DARTMOUTH
B3J 2B2,73788,28,HALIFAX
B3H 2P8,78481,59,HALIFAX
B3H 2P8,165012,59,HALIFAX
B3J 1B6,76534,576,HALIFAX
,169128,15293,HALIFAX
B3L 2A5,135042,901,HALIFAX
B3M 2C8,8791,236,HALIFAX
B3H 2S1,78455,673,HALIFAX
B3S 1C1,20556,1008,HALIFAX
B3M 3R4,9527,971,HALIFAX
B3M 3B4,9894,256,HALIFAX
B3K 4N2,68803,701,HALIFAX
,169557,16848,HALIFAX
,169437,765,HALIFAX
B3J 1S5,71771,849,HALIFAX
B3J 2B2,169519,28,HALIFAX
B2Y 3V5,60436,6573,DARTMOUTH
B3K 4T7,67293,454,HALIFAX
B3J 2K1,76053,266,HALIFAX
B2W 6B5,70289,6481,DARTMOUTH
,169491,66862,HALIFAX
,169017,66812,HALIFAX
,80712,66812,HALIFAX
,80606,66812,HALIFAX
,80673,66812,HALIFAX
,169016,66812,HALIFAX
B3K 4B9,169334,8,HALIFAX
B3A 1A9,55332,6331,DARTMOUTH
B3M 3B4,9808,256,HALIFAX
B3H 4H5,79004,817,HALIFAX
B3L 1X5,162149,495,HALIFAX
B3K 1K9,68801,165,HALIFAX
B3M 3B4,9833,256,HALIFAX
B3L 1X5,69994,495,HALIFAX
,169400,765,HALIFAX
,169401,765,HALIFAX
,169399,805,HALIFAX
B3S 1L9,127587,1021,HALIFAX
B3H 3G1,73608,701,HALIFAX
B3M 3R4,9587,971,HALIFAX
B3M 2C8,8562,236,HALIFAX
B3L 2T2,167174,619,HALIFAX
B3R 1J7,87177,802,HALIFAX
B3R 1J9,87261,802,HALIFAX
,128806,17058,DARTMOUTH
B3R 2C4,168956,289,HALIFAX
B3R 1V2,87100,696,HALIFAX
B3R 1J9,87270,802,HALIFAX
B3N 2H3,17962,162,HALIFAX
B3L 2T2,74351,619,HALIFAX
B3J 1B4,76656,576,HALIFAX
B3M 3B4,9871,256,HALIFAX
B3L 3P2,69207,207,HALIFAX
B3K 1K9,132203,165,HALIFAX
,124748,192,HALIFAX
B3K 4N2,69214,701,HALIFAX
B3H 1L7,169380,419,HALIFAX
B3N 1M5,169381,36,HALIFAX
,169341,15689,HALIFAX
B3H 3M8,169044,835,HALIFAX
B3A 1A7,133517,6331,DARTMOUTH
B3M 4V4,121776,15583,HALIFAX
B3P 1N9,164361,821,HALIFAX
B3P 1N9,164362,821,HALIFAX
,167117,15583,HALIFAX
B3A 1A9,168317,6331,DARTMOUTH
B2W 1B8,73808,6488,DARTMOUTH
B3P 2G9,86760,61,HALIFAX
B2W 1B8,73749,6488,DARTMOUTH
B3K 4V4,67308,185,HALIFAX
B3A 1C5,61168,6231,DARTMOUTH
,157859,16697,DARTMOUTH
B2Y 3W6,62092,6263,DARTMOUTH
B2Y 3W6,62434,6263,DARTMOUTH
B3A 1A7,55716,6331,DARTMOUTH
B3R 1W9,87786,395,HALIFAX
,168980,17058,DARTMOUTH
B3P 2G9,86839,61,HALIFAX
B3P 2G9,86724,61,HALIFAX
B3K 0A4,135559,348,HALIFAX
B3H 2Z8,169811,856,HALIFAX
B3R 1H5,169984,503,HALIFAX
B2X 2Y8,109451,6516,DARTMOUTH
B3K 3L3,57944,501,HALIFAX
B3K 3L3,57986,501,HALIFAX
,161411,17058,DARTMOUTH
B3B 0K1,127046,17058,DARTMOUTH
,168879,17044,DARTMOUTH
,169350,15689,HALIFAX
,169351,15689,HALIFAX
,169352,15689,HALIFAX
,169353,15689,HALIFAX
,169354,15689,HALIFAX
,169355,15689,HALIFAX
,169356,15689,HALIFAX
B3P 1S6,84956,869,HALIFAX
B3A 1C3,60896,6231,DARTMOUTH
B3K 3L3,58029,501,HALIFAX
B3R 1V2,168974,696,HALIFAX
,124777,15544,DARTMOUTH
,161410,17058,DARTMOUTH
,129017,15782,DARTMOUTH
B2Y 1G3,169419,6548,DARTMOUTH
B3N 2R8,17922,278,HALIFAX
B3R 2H7,87215,975,HALIFAX
B3R 1W7,87609,395,HALIFAX
B3R 1V3,87157,696,HALIFAX
B3R 2H7,87342,975,HALIFAX
B3R 1V2,87453,696,HALIFAX
B3R 1W7,87510,395,HALIFAX
B3R 1J9,87338,802,HALIFAX
B3R 1J9,87414,802,HALIFAX
,168709,856,HALIFAX
B3R 1W5,24296,395,HALIFAX
B3J 1B5,76737,576,HALIFAX
B3M 3R4,9522,971,HALIFAX
B3K 4M3,72698,701,HALIFAX
B3A 1C5,61151,6231,DARTMOUTH
,73764,6717,DARTMOUTH
,65039,16578,HALIFAX
,64973,8,HALIFAX
,65014,8,HALIFAX
B3R 1V1,86964,696,HALIFAX
B3R 2H7,87310,975,HALIFAX
B3H 3B4,82906,335,HALIFAX
B3P 1Y9,145908,645,HALIFAX
B3R 1V3,87202,696,HALIFAX
B3R 1W6,87334,395,HALIFAX
B3R 1V3,87321,696,HALIFAX
B3K 3R8,68225,223,HALIFAX
B3P 1G6,84289,676,HALIFAX
B3M 2Z8,8579,434,HALIFAX
B2W 4A2,51840,6618,DARTMOUTH
B2W 4A2,52679,6618,DARTMOUTH
B2W 4A1,52573,6618,DARTMOUTH
B2W 4A2,52388,6618,DARTMOUTH
B2W 4A2,51771,6618,DARTMOUTH
B3K 3L3,57863,501,HALIFAX
B2X 2Y8,109541,6516,DARTMOUTH
B3K 5R1,57780,977,HALIFAX
B3K 3L3,57809,501,HALIFAX
B3K 3L3,58105,501,HALIFAX
B3K 3S2,67003,223,HALIFAX
B3N 3J9,18522,278,HALIFAX
B3K 3S2,67026,223,HALIFAX
B3K 3S2,66978,223,HALIFAX
B3K 3S2,67038,223,HALIFAX
B3K 1K2,66953,165,HALIFAX
B3K 3S2,67049,223,HALIFAX
B3K 3S2,67015,223,HALIFAX
B3K 3S2,66986,223,HALIFAX
B3K 1K2,166002,165,HALIFAX
B3K 3S2,169812,223,HALIFAX
B2W 4A2,52741,6618,DARTMOUTH
B2W 4A2,51994,6618,DARTMOUTH
B2W 4A6,52269,6661,DARTMOUTH
B2W 4A6,52301,6661,DARTMOUTH
B2W 4A6,52141,6661,DARTMOUTH
B3K 3L3,57798,501,HALIFAX
B2X 2Y8,109475,6516,DARTMOUTH
B3K 5R1,57644,977,HALIFAX
B2X 2Y8,109200,6516,DARTMOUTH
,169137,16697,DARTMOUTH
B3K 4L9,170000,716,HALIFAX
B3H 3E7,170001,701,HALIFAX
B2X 1L2,109622,6100,DARTMOUTH
B3K 3L3,57755,501,HALIFAX
,169999,613,HALIFAX
B3A 4B2,53109,6234,DARTMOUTH
B3K 3L3,57696,501,HALIFAX
,169998,204,HALIFAX
B3K 3L3,58000,501,HALIFAX
B3H 2S5,169971,101,HALIFAX
B2X 2J5,108427,6400,DARTMOUTH
B2X 1L2,109724,6100,DARTMOUTH
B3K 3L3,57897,501,HALIFAX
,126763,6464,DARTMOUTH
,66713,727,HALIFAX
,66670,727,HALIFAX
B2X 1P2,110586,6071,DARTMOUTH
B3J 1G3,75599,770,HALIFAX
B2Y 3C6,56555,6372,DARTMOUTH
B3K 3L3,57991,501,HALIFAX
,65157,84,HALIFAX
B3L 2Y1,73760,71,HALIFAX
B3K 2E9,63318,781,HALIFAX
B3L 3R6,72622,798,HALIFAX
B3P 1R3,83419,627,HALIFAX
B3K 5R1,57658,977,HALIFAX
B2X 2Y8,109510,6516,DARTMOUTH
B2X 2Y8,109532,6516,DARTMOUTH
B3K 3L3,58019,501,HALIFAX
,166326,66708,HALIFAX
,166327,66708,HALIFAX
,166328,66708,HALIFAX
B3N 2R6,16250,639,HALIFAX
,169780,16697,DARTMOUTH
B2X 2G4,104435,6694,DARTMOUTH
B3M 4H6,12100,1045,HALIFAX
B3B 1P8,142758,6670,DARTMOUTH
B3B 1R6,169837,16249,DARTMOUTH
B3L 1G1,73740,902,HALIFAX
B3K 2E9,169968,781,HALIFAX
B2X 2T9,104622,6158,DARTMOUTH
B3L 4H7,16973,464,HALIFAX
B3N 1L1,21522,233,HALIFAX
B3K 4V1,70470,185,HALIFAX
B3A 1G3,57074,6711,DARTMOUTH
,166329,66708,HALIFAX
,166330,66708,HALIFAX
B3K 3L3,58002,501,HALIFAX
B2X 2Y8,109478,6516,DARTMOUTH
B3K 3L4,56990,447,HALIFAX
B3M 0J4,162348,15687,HALIFAX
B3L 2S8,73845,383,HALIFAX
B3L 2S8,73829,383,HALIFAX
B3K 4Z9,161905,60,HALIFAX
B3M 0J2,162359,15688,HALIFAX
B3M 0J2,162360,15688,HALIFAX
B3K 3L4,56969,447,HALIFAX
B3K 3L3,58071,501,HALIFAX
B3K 5R1,57710,977,HALIFAX
,169997,169,HALIFAX
B2X 2Y8,109347,6516,DARTMOUTH
,170113,6719,DARTMOUTH
B3A 3R7,169797,6166,DARTMOUTH
,169840,6608,DARTMOUTH
B2Y 3S3,169846,6533,DARTMOUTH
B2Y 3S3,169847,6533,DARTMOUTH
B2Y 3S3,169848,6533,DARTMOUTH
B3K 3V2,67233,537,HALIFAX
B3K 3L8,57475,585,HALIFAX
B3K 3L3,57917,501,HALIFAX
B2Y 1J5,60198,6536,DARTMOUTH
B2X 1Y5,49118,6700,DARTMOUTH
B3N 2L9,18541,724,HALIFAX
,169943,6464,DARTMOUTH
B2X 2J5,169944,6400,DARTMOUTH
B2X 2Y3,104731,6158,DARTMOUTH
B3N 2S8,16817,278,HALIFAX
B2X 2Y3,104763,6158,DARTMOUTH
B2X 2T9,104730,6158,DARTMOUTH
B2X 2Y3,104689,6158,DARTMOUTH
B2X 2T9,104667,6158,DARTMOUTH
B2X 2T9,104750,6158,DARTMOUTH
B2X 2Y3,133781,6158,DARTMOUTH
B2X 2T9,104648,6158,DARTMOUTH
B3P 2S1,85701,1140,HALIFAX
B2X 2T9,104713,6158,DARTMOUTH
B2X 2T9,104693,6158,DARTMOUTH
B2X 2Y3,131417,6158,DARTMOUTH
,167140,15293,HALIFAX
B3K 5R1,57763,977,HALIFAX
B2X 2Y8,109235,6516,DARTMOUTH
B2X 1L2,109676,6100,DARTMOUTH
B3K 3L3,57854,501,HALIFAX
,169995,6536,DARTMOUTH
B3K 3L3,57733,501,HALIFAX
B3K 3L3,58004,501,HALIFAX
B3K 3L3,57712,501,HALIFAX
B2X 2Y8,109413,6516,DARTMOUTH
B2X 2Y8,109330,6516,DARTMOUTH
B3K 3L3,58095,501,HALIFAX
,170023,28,HALIFAX
B3B 0E1,139957,16520,DARTMOUTH
B3B 0E1,170024,16520,DARTMOUTH
B3A 4T4,49566,6450,DARTMOUTH
B3A 3R7,52827,6166,DARTMOUTH
B3L 2Y9,73947,655,HALIFAX
B3M 0J2,162361,15688,HALIFAX
B3M 0J2,162362,15688,HALIFAX
B3M 0J2,162363,15688,HALIFAX
B3M 0J2,162364,15688,HALIFAX
B3L 2S8,167516,383,HALIFAX
B3J 2C9,73988,526,HALIFAX
B3J 2C9,74034,526,HALIFAX
B2X 2Y3,169220,6158,DARTMOUTH
,164925,66821,HALIFAX
,167415,15687,HALIFAX
,167416,15687,HALIFAX
B3N 1L1,22182,233,HALIFAX
B3K 3L3,58079,501,HALIFAX
B3K 5R1,57690,977,HALIFAX
B3K 5R1,57810,977,HALIFAX
B3K 2P5,59689,836,HALIFAX
B3J 1K8,73945,726,HALIFAX
B3J 2C9,168694,526,HALIFAX
B3K 3L3,57928,501,HALIFAX
B3K 5R1,57749,977,HALIFAX
B2X 2Y8,109361,6516,DARTMOUTH
B3K 3L3,57910,501,HALIFAX
B2X 2Y8,109334,6516,DARTMOUTH
B2X 2Y8,109312,6516,DARTMOUTH
B2X 2Y8,109551,6516,DARTMOUTH
B2X 2Y8,109378,6516,DARTMOUTH
B3K 3L3,57789,501,HALIFAX
B3K 3L3,57911,501,HALIFAX
B2X 2Y8,109418,6516,DARTMOUTH
B3K 3L3,57823,501,HALIFAX
,166747,66725,HALIFAX
,169702,15687,HALIFAX
,169703,15687,HALIFAX
,169704,15687,HALIFAX
,169707,15687,HALIFAX
,169709,15687,HALIFAX
,169710,15687,HALIFAX
B3K 5X8,169049,1089,HALIFAX
,169342,15689,HALIFAX
,169343,15689,HALIFAX
,169344,15689,HALIFAX
,169345,15689,HALIFAX
,169346,15689,HALIFAX
B3N 0E4,163882,17090,HALIFAX
B3N 0E4,163883,17090,HALIFAX
B3N 0E1,163897,219,HALIFAX
B3N 0E1,163898,219,HALIFAX
B3N 0E1,163899,219,HALIFAX
,166171,15583,HALIFAX
,166238,15584,HALIFAX
B3H 4C3,79326,812,HALIFAX
B3M 0J4,162342,15687,HALIFAX
B2W 0K9,160997,17046,DARTMOUTH
B3P 0E1,161835,16810,HALIFAX
B3N 0E1,163900,219,HALIFAX
B3N 0E1,163901,219,HALIFAX
B3N 0E1,163902,219,HALIFAX
B3P 0E6,158699,17029,HALIFAX
B3M 0J4,162357,15687,HALIFAX
B3A 4E4,53561,66743,DARTMOUTH
,73906,736,HALIFAX
B3A 4X8,48664,6379,DARTMOUTH
B3A 4X8,48666,6379,DARTMOUTH
B3K 3Y2,165850,421,HALIFAX
B3K 2B1,165851,392,HALIFAX
B3K 2B1,165852,392,HALIFAX
B3K 2B1,165853,392,HALIFAX
B2X 3S3,106952,6029,DARTMOUTH
B2X 3P3,106454,6593,DARTMOUTH
B2X 3S8,107982,6029,DARTMOUTH
B2X 2W8,48471,6282,DARTMOUTH
B2X 2Z7,48277,6171,DARTMOUTH
B2X 3P8,107250,6593,DARTMOUTH
B3A 4P4,50886,6220,DARTMOUTH
B2Y 2V9,59007,6678,DARTMOUTH
,167120,15583,HALIFAX
,167121,15583,HALIFAX
,167123,15583,HALIFAX
,167124,15583,HALIFAX
,167125,15583,HALIFAX
B3A 4R2,167137,6326,DARTMOUTH
B3P 0H2,84910,66730,HALIFAX
B3P 0H2,84876,66730,HALIFAX
B3P 0H2,84977,66730,HALIFAX
B3P 0H2,84938,66730,HALIFAX
B3M 4P1,12752,1044,HALIFAX
B3A 4X9,48909,15006,DARTMOUTH
B3A 4Y3,48633,6256,DARTMOUTH
B3M 4P2,12538,1044,HALIFAX
,168090,398,HALIFAX
,168091,398,HALIFAX
,168092,398,HALIFAX
,168093,398,HALIFAX
B2W 1G1,69825,6695,DARTMOUTH
B3K 2W4,165917,59,HALIFAX
B3S 0H7,164838,17186,HALIFAX
,166169,17131,HALIFAX
B3K 4B6,69234,8,HALIFAX
B2Y 1N3,53127,6543,DARTMOUTH
B2Y 3H3,51850,6376,DARTMOUTH
B2Y 3H2,52213,6376,DARTMOUTH
B2Y 2K1,64430,6544,DARTMOUTH
B2Y 3H1,52668,6376,DARTMOUTH
B2Y 3H3,52132,6376,DARTMOUTH
B2Y 3H3,52143,6376,DARTMOUTH
B2Y 3H1,52613,6376,DARTMOUTH
B2Y 1N5,52785,6543,DARTMOUTH
B2Y 3H3,51882,6376,DARTMOUTH
B3K 3Y2,64193,421,HALIFAX
B3P 1P9,82626,546,HALIFAX
B3M 0J4,162346,15687,HALIFAX
B3M 0J4,162345,15687,HALIFAX
B3H 3E8,75247,701,HALIFAX
B2X 0B6,163096,17101,DARTMOUTH
B3A 4E5,53480,66742,DARTMOUTH
,168080,398,HALIFAX
,168081,398,HALIFAX
,168082,398,HALIFAX
,168083,398,HALIFAX
B3H 3S5,140369,845,HALIFAX
B3P 0G9,147534,16905,HALIFAX
B3M 1N5,14111,387,HALIFAX
B2X 2M1,107010,6019,DARTMOUTH
B3A 2S9,56584,6667,DARTMOUTH
B3S 0A8,140343,16601,HALIFAX
,165934,190,HALIFAX
,166431,987,HALIFAX
,167927,673,HALIFAX
,166170,15583,HALIFAX
,166172,15583,HALIFAX
B3B 2Z3,127089,15021,DARTMOUTH
B3S 1B3,20725,1008,HALIFAX
B3H 4L5,82221,882,HALIFAX
B3A 4E4,53379,66745,DARTMOUTH
B2X 3S8,135619,6029,DARTMOUTH
B3N 2X7,18764,867,HALIFAX
B3H 3T2,77792,174,HALIFAX
B3L 2X7,74308,71,HALIFAX
B3M 4J8,12471,1042,HALIFAX
B2Y 2Z2,56228,6067,DARTMOUTH
,140469,15265,HALIFAX
B3K 3R5,70320,223,HALIFAX
B3L 4H6,167267,464,HALIFAX
B2W 1J7,166018,6002,DARTMOUTH
B2W 1J7,166584,6002,DARTMOUTH
B3K 1A4,167385,304,HALIFAX
B2Y 3S3,70327,6533,DARTMOUTH
,168084,398,HALIFAX
,168085,398,HALIFAX
B3L 2X7,74322,71,HALIFAX
B3N 2P1,18753,7,HALIFAX
B3K 4P2,138569,701,HALIFAX
B3S 1P5,127578,15547,HALIFAX
B3K 4C3,67979,8,HALIFAX
B3K 4J3,62279,8,HALIFAX
B2Y 3N2,61943,6306,DARTMOUTH
B3S 0H7,164839,17186,HALIFAX
B3B 0K1,164845,17058,DARTMOUTH
B3B 0K1,164846,17058,DARTMOUTH
,167388,6165,DARTMOUTH
B3A 2S9,167391,6667,DARTMOUTH
,166679,17029,HALIFAX
,166680,17029,HALIFAX
B3B 0K1,164847,17058,DARTMOUTH
B3B 0K1,164848,17058,DARTMOUTH
B3K 4C4,67520,8,HALIFAX
B3B 2Z3,135618,15021,DARTMOUTH
B2X 3T1,108263,10347,DARTMOUTH
B2X 3T1,108280,10347,DARTMOUTH
B2W 1G1,168040,6695,DARTMOUTH
B3S 1P4,133974,15569,HALIFAX
B3A 1Y3,56563,6045,DARTMOUTH
B3A 4E4,53399,66744,DARTMOUTH
,166243,15584,HALIFAX
B2X 2M1,107052,6019,DARTMOUTH
,168094,398,HALIFAX
,168095,398,HALIFAX
,168096,398,HALIFAX
B3S 0C6,142928,16717,HALIFAX
B3P 0E3,158652,17030,HALIFAX
B3H 3X7,166879,66,HALIFAX
B2X 0A3,163079,16433,DARTMOUTH
B3P 0E6,158706,17029,HALIFAX
B3N 1C9,80313,618,HALIFAX
B3N 1E1,80235,618,HALIFAX
,166294,66708,HALIFAX
,166295,66708,HALIFAX
,149173,16732,HALIFAX
,143224,16731,HALIFAX
B3R 1R5,85764,382,HALIFAX
B3N 1C9,168922,618,HALIFAX
B3N 1C9,80624,618,HALIFAX
B3N 1E1,168923,618,HALIFAX
B3N 1E1,168924,618,HALIFAX
B3N 1C9,168925,618,HALIFAX
B3N 1E1,169291,618,HALIFAX
B3L 1P4,170463,593,HALIFAX
B3R 1S1,85944,644,HALIFAX
B3K 3B2,69818,360,HALIFAX
B3K 3B2,69899,360,HALIFAX
B2Y 2M4,65106,6561,DARTMOUTH
B2Y 2M5,139448,6561,DARTMOUTH
B2Y 2M5,65603,6561,DARTMOUTH
B2Y 2M3,138968,6124,DARTMOUTH
B2Y 2M5,65652,6561,DARTMOUTH
B2Y 2M4,65554,6561,DARTMOUTH
B2Y 2M5,65708,6561,DARTMOUTH
B2Y 2M4,65840,6561,DARTMOUTH
B2Y 2M1,65583,6434,DARTMOUTH
B2Y 3S4,71087,6533,DARTMOUTH
B2Y 3L8,60501,6425,DARTMOUTH
B3K 1T7,65903,20,HALIFAX
B3N 2J2,18084,715,HALIFAX
B3N 2K3,17025,337,HALIFAX
B3N 2K8,18656,337,HALIFAX
B3N 2K8,18695,337,HALIFAX
B3N 2K3,17070,337,HALIFAX
B3N 2J2,18249,715,HALIFAX
B3N 2K8,18615,337,HALIFAX
B3N 2K3,16935,337,HALIFAX
B3N 2K6,17869,337,HALIFAX
B3N 2K7,18116,337,HALIFAX
B3N 2J2,17913,715,HALIFAX
B3N 2J2,17871,715,HALIFAX
B3N 2J2,17998,715,HALIFAX
B3N 2L7,17415,724,HALIFAX
B3N 2L5,16689,724,HALIFAX
B3N 2J2,18173,715,HALIFAX
B3N 2K6,17663,337,HALIFAX
B2Y 4M8,73122,6027,DARTMOUTH
B3B 2C8,47385,6699,DARTMOUTH
B3N 2J2,18089,715,HALIFAX
B3N 2K7,18404,337,HALIFAX
B3N 2K6,17858,337,HALIFAX
B3N 2K5,17950,337,HALIFAX
B3N 2J2,17683,715,HALIFAX
B3N 2K8,18769,337,HALIFAX
B3B 1E3,139011,6240,DARTMOUTH
B3R 1S2,86325,644,HALIFAX
B3R 1S1,86093,644,HALIFAX
B3R 1S2,161013,644,HALIFAX
B3R 1S2,86347,644,HALIFAX
B3R 1S2,85990,644,HALIFAX
B3R 1S2,86230,644,HALIFAX
B3R 1S2,86416,644,HALIFAX
B3R 1S2,85825,644,HALIFAX
B3R 1S1,86438,644,HALIFAX
,167509,59,HALIFAX
B3N 1L8,80193,21,HALIFAX
B2W 4A6,52368,6661,DARTMOUTH
B2W 4A1,52201,6618,DARTMOUTH
B2W 4A2,51901,6618,DARTMOUTH
B2W 4A2,51782,6618,DARTMOUTH
B2W 4A1,52105,6618,DARTMOUTH
B2W 4A2,51856,6618,DARTMOUTH
B2W 4A2,51952,6618,DARTMOUTH
B2W 4A2,52728,6618,DARTMOUTH
B2W 4A2,51916,6618,DARTMOUTH
B2W 4A1,52243,6618,DARTMOUTH
B2W 4A2,52748,6618,DARTMOUTH
B2W 4A1,52537,6618,DARTMOUTH
B2W 4A2,52788,6618,DARTMOUTH
B3A 0B1,142447,16676,DARTMOUTH
B3A 0B1,142444,16676,DARTMOUTH
B2Y 2M4,140517,6561,DARTMOUTH
B2Y 2M3,65907,6124,DARTMOUTH
B2Y 2M5,65740,6561,DARTMOUTH
B2Y 2M5,65521,6561,DARTMOUTH
B2Y 2M5,65365,6561,DARTMOUTH
B2Y 2M3,64843,6124,DARTMOUTH
B2Y 2M3,65831,6124,DARTMOUTH
B2Y 2M1,65254,6434,DARTMOUTH
B2Y 2M5,138994,6561,DARTMOUTH
B2Y 2M5,65282,6561,DARTMOUTH
B2Y 2M3,64822,6124,DARTMOUTH
B2Y 2M1,65484,6434,DARTMOUTH
B2Y 2M1,65571,6434,DARTMOUTH
B2Y 4W5,65813,6550,DARTMOUTH
B2W 4A1,52425,6618,DARTMOUTH
B2W 4A2,52570,6618,DARTMOUTH
B2W 4A2,52653,6618,DARTMOUTH
B2W 4A2,51868,6618,DARTMOUTH
B2W 4A2,52111,6618,DARTMOUTH
B2W 4A2,51823,6618,DARTMOUTH
B2W 4A6,52022,6661,DARTMOUTH
B2W 4A2,52058,6618,DARTMOUTH
B3R 1S1,86379,644,HALIFAX
B3R 1S1,85918,644,HALIFAX
B3R 1S2,86113,644,HALIFAX
B3R 1S2,86196,644,HALIFAX
B3R 1S1,86227,644,HALIFAX
B3R 1S1,86410,644,HALIFAX
B3R 1S2,86290,644,HALIFAX
B3R 1S1,85842,644,HALIFAX
B3R 1S1,86298,644,HALIFAX
B3R 1S1,85861,644,HALIFAX
B3R 1S2,86056,644,HALIFAX
B3R 1S2,86090,644,HALIFAX
B3R 1S2,86485,644,HALIFAX
B3R 1S2,86462,644,HALIFAX
B3R 1S1,85901,644,HALIFAX
B2Y 2N1,170286,6003,DARTMOUTH
B2Y 2M1,65095,6434,DARTMOUTH
B3R 1S2,85977,644,HALIFAX
B3R 1S2,86310,644,HALIFAX
B3R 1S2,139445,644,HALIFAX
B3R 1S2,86033,644,HALIFAX
B3H 3W8,78247,467,HALIFAX
B3H 3W7,78216,467,HALIFAX
B3L 1P4,70749,593,HALIFAX
B3N 2J2,17949,715,HALIFAX
B3N 2K3,16966,337,HALIFAX
B3N 2J2,17173,715,HALIFAX
B3N 2J2,17628,715,HALIFAX
B3N 2K7,18505,337,HALIFAX
B3N 2K5,17570,337,HALIFAX
B3N 2J3,17626,715,HALIFAX
B3H 3W8,170291,467,HALIFAX
B3H 3Z3,78270,619,HALIFAX
,130258,446,HALIFAX
B3K 3R6,69355,223,HALIFAX
B3K 4S3,63257,701,HALIFAX
B3A 0B1,142446,16676,DARTMOUTH
B3L 1A3,73801,675,HALIFAX
B3A 0B1,142443,16676,DARTMOUTH
B3A 0B1,142445,16676,DARTMOUTH
,166927,638,HALIFAX
,166928,638,HALIFAX
,166929,638,HALIFAX
,166930,638,HALIFAX
B3L 0B8,169793,835,HALIFAX
B2W 4A2,52591,6618,DARTMOUTH
B2W 4A1,52485,6618,DARTMOUTH
B2W 4A6,52056,6661,DARTMOUTH
B2W 4A1,52153,6618,DARTMOUTH
B2W 4A1,52179,6618,DARTMOUTH
B2W 4A2,52764,6618,DARTMOUTH
B2W 4A2,52322,6618,DARTMOUTH
B3J 3L9,71861,16660,HALIFAX
B3J 4A9,71839,16660,HALIFAX
B3J 1T1,72834,70,HALIFAX
B3J 3L8,71837,140,HALIFAX
B3J 2G9,71187,140,HALIFAX
,72120,273,HALIFAX
B3J 3L9,71923,16660,HALIFAX
B3J 4A9,130338,16660,HALIFAX
B3J 3L9,141126,16660,HALIFAX
B3J 3L9,130340,16660,HALIFAX
B3L 0B8,170285,835,HALIFAX
B3H 2M4,77898,37,HALIFAX
B3H 2M4,170387,37,HALIFAX
B3J 2G9,167370,140,HALIFAX
B3R 1W2,170441,395,HALIFAX
,170466,6051,DARTMOUTH
B3R 1S1,86162,644,HALIFAX
B3R 1S1,86127,644,HALIFAX
B3R 1S2,86248,644,HALIFAX
B3R 1S2,86396,644,HALIFAX
B3R 1W2,86398,395,HALIFAX
B3R 1S2,86443,644,HALIFAX
B3R 1S1,86368,644,HALIFAX
B3R 1S1,86337,644,HALIFAX
B3R 1S2,86150,644,HALIFAX
B3R 1S2,86070,644,HALIFAX
B3R 1S1,86182,644,HALIFAX
B3R 1S1,86061,644,HALIFAX
B3R 1S1,85800,644,HALIFAX
B3R 1S1,85794,644,HALIFAX
B3R 1S1,162727,644,HALIFAX
B3R 1S2,139444,644,HALIFAX
B3R 1X4,87891,395,HALIFAX
B3H 1B3,83298,295,HALIFAX
B3P 1M1,84636,395,HALIFAX
B3R 1W5,24119,395,HALIFAX
B3M 1P6,12179,755,HALIFAX
B2Y 1K7,60158,6536,DARTMOUTH
B2Y 1J4,60296,6536,DARTMOUTH
B3R 1X4,87888,395,HALIFAX
B3P 2G9,86875,61,HALIFAX
B3M 1P6,12140,755,HALIFAX
B3M 1P6,12167,755,HALIFAX
B3M 1P6,147772,755,HALIFAX
B3M 1P6,12113,755,HALIFAX
B3M 1P6,165066,755,HALIFAX
,170280,233,HALIFAX
B2Y 1G8,170436,6548,DARTMOUTH
B2Y 1J4,170437,6536,DARTMOUTH
B2Y 3L9,60315,6425,DARTMOUTH
B2Y 3L9,170416,6425,DARTMOUTH
,121109,66818,DARTMOUTH
B2X 2W4,106094,6393,DARTMOUTH
B2Y 1G1,61432,6548,DARTMOUTH
B2Y 1J1,60790,6536,DARTMOUTH
B2Y 1G4,60637,6548,DARTMOUTH
B2Y 1G3,61099,6548,DARTMOUTH
B3K 1T7,65873,20,HALIFAX
B2Y 1G4,60658,6548,DARTMOUTH
B2Y 1J4,60340,6536,DARTMOUTH
B2Y 3L9,60392,6425,DARTMOUTH
B2Y 1J1,60756,6536,DARTMOUTH
B2Y 1G8,60018,6548,DARTMOUTH
B2Y 1J4,60292,6536,DARTMOUTH
B3H 2R1,78546,59,HALIFAX
B3H 3V1,170148,658,HALIFAX
B3K 3B3,162914,360,HALIFAX
B3H 2R9,78657,673,HALIFAX
B3P 0G9,147533,16905,HALIFAX
B3S 1J6,13020,15321,HALIFAX
B2W 6E5,126894,6538,DARTMOUTH
B3K 1B3,69653,214,HALIFAX
B3M 2J2,13654,69,HALIFAX
